Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAII,WFG7_2,IGD+,4,0.0040945510256543
NSGAII,WFG8_2,IGD+,0,0.02807504006796684
NSGAII,WFG8_2,IGD+,1,0.028877357727992093
NSGAII,WFG8_2,IGD+,2,0.028109134832709666
NSGAII,WFG8_2,IGD+,3,0.02675759290039898
NSGAII,WFG8_2,IGD+,4,0.02833740929760696
NSGAII,WFG9_2,IGD+,0,0.006512389484020967
NSGAII,WFG9_2,IGD+,1,0.008393695085209884
NSGAII,WFG9_2,IGD+,2,0.054198342023396566
NSGAII,WFG9_2,IGD+,3,0.006549437324713688
NSGAII,WFG9_2,IGD+,4,0.0057536697978266445
NSGAII,WFG1_3,IGD+,0,0.4639106800299289
NSGAII,WFG1_3,IGD+,1,0.17975642090886976
NSGAII,WFG1_3,IGD+,2,0.3956628233575386
NSGAII,WFG1_3,IGD+,3,0.42579535870669094
NSGAII,WFG1_3,IGD+,4,0.4337059613960096
NSGAII,WFG2_3,IGD+,0,0.03554755744614089
NSGAII,WFG2_3,IGD+,1,0.056828271651793015
NSGAII,WFG2_3,IGD+,2,0.048596871263252815
NSGAII,WFG2_3,IGD+,3,0.04627540939893099
NSGAII,WFG2_3,IGD+,4,0.03755056013105841
NSGAII,WFG3_3,IGD+,0,0.04348733167013416
NSGAII,WFG3_3,IGD+,1,0.03341545655623031
NSGAII,WFG3_3,IGD+,2,0.050563465901998964
NSGAII,WFG3_3,IGD+,3,0.043212728639954824
NSGAII,WFG3_3,IGD+,4,0.06239992966132545
NSGAII,WFG5_3,IGD+,0,0.05135291759314671
NSGAII,WFG5_3,IGD+,1,0.050326832510012874
NSGAII,WFG5_3,IGD+,2,0.051660443818676426
NSGAII,WFG5_3,IGD+,3,0.05587292556374383
NSGAII,WFG5_3,IGD+,4,0.054690976757286
NSGAII,WFG4_3,IGD+,0,0.03472260710526403
NSGAII,WFG4_3,IGD+,1,0.04143933367067756
NSGAII,WFG4_3,IGD+,2,0.03840724638509686
NSGAII,WFG4_3,IGD+,3,0.04204182093612347
NSGAII,WFG4_3,IGD+,4,0.040648046292571544
NSGAII,WFG6_3,IGD+,0,0.052847155228406106
NSGAII,WFG6_3,IGD+,1,0.05004704287830877
NSGAII,WFG6_3,IGD+,2,0.06499420959427996
NSGAII,WFG6_3,IGD+,3,0.0588187675730479
NSGAII,WFG6_3,IGD+,4,0.05858653972096208
NSGAII,WFG7_3,IGD+,0,0.03584172127695788
NSGAII,WFG7_3,IGD+,1,0.03616037344446571
NSGAII,WFG7_3,IGD+,2,0.03868288042855379
NSGAII,WFG7_3,IGD+,3,0.03970045829014455
NSGAII,WFG7_3,IGD+,4,0.04214452279156347
NSGAII,WFG8_3,IGD+,0,0.07572854198238517
NSGAII,WFG8_3,IGD+,1,0.07725406904138686
NSGAII,WFG8_3,IGD+,2,0.08427193523525767
NSGAII,WFG8_3,IGD+,3,0.08271568444498216
NSGAII,WFG8_3,IGD+,4,0.08087750806868091
NSGAII,WFG9_3,IGD+,0,0.062247693926884715
NSGAII,WFG9_3,IGD+,1,0.06356462950736816
NSGAII,WFG9_3,IGD+,2,0.06832001245851146
NSGAII,WFG9_3,IGD+,3,0.0664904960967244
NSGAII,WFG9_3,IGD+,4,0.06504861892465731
NSGAII,WFG1_5,IGD+,0,0.5847793876964036
NSGAII,WFG1_5,IGD+,1,0.6871640379441222
NSGAII,WFG1_5,IGD+,2,0.6837348632008726
NSGAII,WFG1_5,IGD+,3,0.603896893035277
NSGAII,WFG1_5,IGD+,4,0.7308903353851443
NSGAII,WFG2_5,IGD+,0,0.1898648468772398
NSGAII,WFG2_5,IGD+,1,0.1848994661916928
NSGAII,WFG2_5,IGD+,2,0.18699534769976242
NSGAII,WFG2_5,IGD+,3,0.1573933992206574
NSGAII,WFG2_5,IGD+,4,0.19756505696957302
NSGAII,WFG3_5,IGD+,0,0.1717369298310651
NSGAII,WFG3_5,IGD+,1,0.18630350017993214
NSGAII,WFG3_5,IGD+,2,0.21555567903107842
NSGAII,WFG3_5,IGD+,3,0.1961865098724779
NSGAII,WFG3_5,IGD+,4,0.2295567025363644
NSGAII,WFG5_5,IGD+,0,0.13613824129923638
NSGAII,WFG5_5,IGD+,1,0.1398169752841521
NSGAII,WFG5_5,IGD+,2,0.13872656207530662
NSGAII,WFG5_5,IGD+,3,0.13772494681208414
NSGAII,WFG5_5,IGD+,4,0.16079736454196156
NSGAII,WFG4_5,IGD+,0,0.1493868027870325
NSGAII,WFG4_5,IGD+,1,0.1252880549199035
NSGAII,WFG4_5,IGD+,2,0.12983085866959174
NSGAII,WFG4_5,IGD+,3,0.13862275521650966
NSGAII,WFG4_5,IGD+,4,0.14401359634396596
NSGAII,WFG6_5,IGD+,0,0.15122416699379165
NSGAII,WFG6_5,IGD+,1,0.1757412363042199
NSGAII,WFG6_5,IGD+,2,0.1646300197198201
NSGAII,WFG6_5,IGD+,3,0.14630984191677798
NSGAII,WFG6_5,IGD+,4,0.16779197829954814
NSGAII,WFG7_5,IGD+,0,0.1688515217222493
NSGAII,WFG7_5,IGD+,1,0.194001969829036
NSGAII,WFG7_5,IGD+,2,0.17584118903544735
NSGAII,WFG7_5,IGD+,3,0.14466702926144673
NSGAII,WFG7_5,IGD+,4,0.18367359139066775
NSGAII,WFG8_5,IGD+,0,0.32355817337692283
NSGAII,WFG8_5,IGD+,1,0.3287268596681164
NSGAII,WFG8_5,IGD+,2,0.33807631990644976
NSGAII,WFG8_5,IGD+,3,0.32431555642535426
NSGAII,WFG8_5,IGD+,4,0.3453302737138349
NSGAII,WFG9_5,IGD+,0,0.1494803136347209
NSGAII,WFG9_5,IGD+,1,0.16213519463735054
NSGAII,WFG9_5,IGD+,2,0.14409151525638292
NSGAII,WFG9_5,IGD+,3,0.16265741196636296
NSGAII,WFG9_5,IGD+,4,0.17215362930601535
SPEA2,WFG1_2,IGD+,0,0.22337895603229518
SPEA2,WFG1_2,IGD+,1,0.036137822914265864
SPEA2,WFG1_2,IGD+,2,0.04129294553303441
SPEA2,WFG1_2,IGD+,3,0.17773755938170505
SPEA2,WFG1_2,IGD+,4,0.07192014073743189
SPEA2,WFG2_2,IGD+,0,0.0030923294322234875
SPEA2,WFG2_2,IGD+,1,0.00231640773428632
SPEA2,WFG2_2,IGD+,2,0.0032647855117791075
SPEA2,WFG2_2,IGD+,3,0.0027348071394709705
SPEA2,WFG2_2,IGD+,4,0.0026888612089806356
SPEA2,WFG3_2,IGD+,0,0.021802067151752307
SPEA2,WFG3_2,IGD+,1,0.021899976651801815
SPEA2,WFG3_2,IGD+,2,0.02163875719260558
SPEA2,WFG3_2,IGD+,3,0.021932107266210175
SPEA2,WFG3_2,IGD+,4,0.022365488406307813
SPEA2,WFG5_2,IGD+,0,0.027615081659392846
SPEA2,WFG5_2,IGD+,1,0.02760880078481417
SPEA2,WFG5_2,IGD+,2,0.02739187903433846
SPEA2,WFG5_2,IGD+,3,0.027609225609667134
SPEA2,WFG5_2,IGD+,4,0.02755648099929576
SPEA2,WFG4_2,IGD+,0,0.003699703000178957
SPEA2,WFG4_2,IGD+,1,0.003854101268002912
SPEA2,WFG4_2,IGD+,2,0.0037635552768329767
SPEA2,WFG4_2,IGD+,3,0.004128831903042484
SPEA2,WFG4_2,IGD+,4,0.004139903684576833
SPEA2,WFG6_2,IGD+,0,0.023456154057006955
SPEA2,WFG6_2,IGD+,1,0.01934935812209814
SPEA2,WFG6_2,IGD+,2,0.026002988371901813
SPEA2,WFG6_2,IGD+,3,0.02120408233326653
SPEA2,WFG6_2,IGD+,4,0.018996563152409135
SPEA2,WFG7_2,IGD+,0,0.0035097630589458616
SPEA2,WFG7_2,IGD+,1,0.003187663933639211
SPEA2,WFG7_2,IGD+,2,0.003696287879842479
SPEA2,WFG7_2,IGD+,3,0.0034944794663309894
SPEA2,WFG7_2,IGD+,4,0.003246226081563671
SPEA2,WFG8_2,IGD+,0,0.02745151177628697
SPEA2,WFG8_2,IGD+,1,0.027581501508603612
SPEA2,WFG8_2,IGD+,2,0.026913127822494047
SPEA2,WFG8_2,IGD+,3,0.026938660507839534
SPEA2,WFG8_2,IGD+,4,0.026780146774322097
SPEA2,WFG9_2,IGD+,0,0.005027163235594821
SPEA2,WFG9_2,IGD+,1,0.005734645556276422
SPEA2,WFG9_2,IGD+,2,0.054022116215131186
SPEA2,WFG9_2,IGD+,3,0.05395775148893086
SPEA2,WFG9_2,IGD+,4,0.05402231009014971
SPEA2,WFG1_3,IGD+,0,0.3684536803431544
SPEA2,WFG1_3,IGD+,1,0.22339318716438092
SPEA2,WFG1_3,IGD+,2,0.34501158166619583
SPEA2,WFG1_3,IGD+,3,0.43413162981529013
SPEA2,WFG1_3,IGD+,4,0.44025148506198303
SPEA2,WFG2_3,IGD+,0,0.03544043186052449
SPEA2,WFG2_3,IGD+,1,0.030573602758462323
SPEA2,WFG2_3,IGD+,2,0.02904969598492772
SPEA2,WFG2_3,IGD+,3,0.030001147613324043
SPEA2,WFG2_3,IGD+,4,0.030956214557685068
SPEA2,WFG3_3,IGD+,0,0.07339043774737601
SPEA2,WFG3_3,IGD+,1,0.060647947568696466
SPEA2,WFG3_3,IGD+,2,0.047988022660898424
SPEA2,WFG3_3,IGD+,3,0.066885429627544
SPEA2,WFG3_3,IGD+,4,0.05834813476753197
SPEA2,WFG5_3,IGD+,0,0.0455827538579106
SPEA2,WFG5_3,IGD+,1,0.057458323625108554
SPEA2,WFG5_3,IGD+,2,0.050061335088102524
SPEA2,WFG5_3,IGD+,3,0.056082332245265
SPEA2,WFG5_3,IGD+,4,0.051014246257019315
SPEA2,WFG4_3,IGD+,0,0.049093049715494344
SPEA2,WFG4_3,IGD+,1,0.044575985100264344
SPEA2,WFG4_3,IGD+,2,0.046360162381213606
SPEA2,WFG4_3,IGD+,3,0.0475783478439856
SPEA2,WFG4_3,IGD+,4,0.04051122063207626
SPEA2,WFG6_3,IGD+,0,0.048703917301408745
SPEA2,WFG6_3,IGD+,1,0.052142868567820445
SPEA2,WFG6_3,IGD+,2,0.05500362285592627
SPEA2,WFG6_3,IGD+,3,0.056529911118592575
SPEA2,WFG6_3,IGD+,4,0.05165353773329117
SPEA2,WFG7_3,IGD+,0,0.03233329946386713
SPEA2,WFG7_3,IGD+,1,0.03265926993584384
SPEA2,WFG7_3,IGD+,2,0.03802842354179305
SPEA2,WFG7_3,IGD+,3,0.0471386125256759
SPEA2,WFG7_3,IGD+,4,0.036452557829553145
SPEA2,WFG8_3,IGD+,0,0.07146570451313787
SPEA2,WFG8_3,IGD+,1,0.07115479614276389
SPEA2,WFG8_3,IGD+,2,0.0761155424803877
SPEA2,WFG8_3,IGD+,3,0.07671845977042475
SPEA2,WFG8_3,IGD+,4,0.07391948346312006
SPEA2,WFG9_3,IGD+,0,0.06255842298317757
SPEA2,WFG9_3,IGD+,1,0.04471931247157719
SPEA2,WFG9_3,IGD+,2,0.05305514547761203
SPEA2,WFG9_3,IGD+,3,0.0638761449138083
SPEA2,WFG9_3,IGD+,4,0.05958657912175525
SPEA2,WFG1_5,IGD+,0,0.8311189271128664
SPEA2,WFG1_5,IGD+,1,0.843524709750196
SPEA2,WFG1_5,IGD+,2,0.9407247676249002
SPEA2,WFG1_5,IGD+,3,0.8423876316101514
SPEA2,WFG1_5,IGD+,4,0.8660261840439311
SPEA2,WFG2_5,IGD+,0,0.18303122993664261
SPEA2,WFG2_5,IGD+,1,0.17324901821020827
SPEA2,WFG2_5,IGD+,2,0.19458484914667848
SPEA2,WFG2_5,IGD+,3,0.20604180496997512
SPEA2,WFG2_5,IGD+,4,0.1867633715304605
SPEA2,WFG3_5,IGD+,0,0.8331071165435607
SPEA2,WFG3_5,IGD+,1,0.8543890884577515
SPEA2,WFG3_5,IGD+,2,0.6386611164055973
SPEA2,WFG3_5,IGD+,3,0.873124568237335
SPEA2,WFG3_5,IGD+,4,0.7706454323330579
SPEA2,WFG5_5,IGD+,0,0.14135732506446597
SPEA2,WFG5_5,IGD+,1,0.14194837102612753
SPEA2,WFG5_5,IGD+,2,0.14484854239857087
SPEA2,WFG5_5,IGD+,3,0.14542950313980121
SPEA2,WFG5_5,IGD+,4,0.174684608379398
SPEA2,WFG4_5,IGD+,0,0.17023418797787276
SPEA2,WFG4_5,IGD+,1,0.1639120738061347
SPEA2,WFG4_5,IGD+,2,0.169435892871288
SPEA2,WFG4_5,IGD+,3,0.15977680103330447
SPEA2,WFG4_5,IGD+,4,0.1727535039217506
SPEA2,WFG6_5,IGD+,0,0.1599282373260277
SPEA2,WFG6_5,IGD+,1,0.1646718236385263
SPEA2,WFG6_5,IGD+,2,0.1463612053757229
SPEA2,WFG6_5,IGD+,3,0.14920779557239233
SPEA2,WFG6_5,IGD+,4,0.15751777134341563
SPEA2,WFG7_5,IGD+,0,0.18816960647054135
SPEA2,WFG7_5,IGD+,1,0.22880572499603163
SPEA2,WFG7_5,IGD+,2,0.2311373778782747
SPEA2,WFG7_5,IGD+,3,0.20180948130580398
SPEA2,WFG7_5,IGD+,4,0.21728728137382583
SPEA2,WFG8_5,IGD+,0,0.2828512066865245
SPEA2,WFG8_5,IGD+,1,0.2725715804597758
SPEA2,WFG8_5,IGD+,2,0.2758347906322634
SPEA2,WFG8_5,IGD+,3,0.2753306961410609
SPEA2,WFG8_5,IGD+,4,0.27226674098293213
SPEA2,WFG9_5,IGD+,0,0.16350431243229893
SPEA2,WFG9_5,IGD+,1,0.22135849590649084
SPEA2,WFG9_5,IGD+,2,0.1374392374563046
SPEA2,WFG9_5,IGD+,3,0.15321504035254319
SPEA2,WFG9_5,IGD+,4,0.15964317302388945
MOEADDRA,WFG1_2,IGD+,0,0.278985208152532
MOEADDRA,WFG1_2,IGD+,1,0.33629332011603447
MOEADDRA,WFG1_2,IGD+,2,0.24373314367122398
MOEADDRA,WFG1_2,IGD+,3,0.3275131198595468
MOEADDRA,WFG1_2,IGD+,4,0.33165585173276296
MOEADDRA,WFG2_2,IGD+,0,0.014918954749660766
MOEADDRA,WFG2_2,IGD+,1,0.020907858201585427
MOEADDRA,WFG2_2,IGD+,2,0.018511763466522422
MOEADDRA,WFG2_2,IGD+,3,0.015436463012828907
MOEADDRA,WFG2_2,IGD+,4,0.014969384452102103
MOEADDRA,WFG3_2,IGD+,0,0.02212404557813037
MOEADDRA,WFG3_2,IGD+,1,0.02221826950927318
MOEADDRA,WFG3_2,IGD+,2,0.02189527179787512
MOEADDRA,WFG3_2,IGD+,3,0.021896247005682504
MOEADDRA,WFG3_2,IGD+,4,0.02185860168115007
MOEADDRA,WFG5_2,IGD+,0,0.030269195527785602
MOEADDRA,WFG5_2,IGD+,1,0.028688050931393694
MOEADDRA,WFG5_2,IGD+,2,0.027558389531346386
MOEADDRA,WFG5_2,IGD+,3,0.027946595501275873
MOEADDRA,WFG5_2,IGD+,4,0.027601410714695514
MOEADDRA,WFG4_2,IGD+,0,0.02202896749754535
MOEADDRA,WFG4_2,IGD+,1,0.02043549877886491
MOEADDRA,WFG4_2,IGD+,2,0.021248395022085458
MOEADDRA,WFG4_2,IGD+,3,0.023071771828503704
MOEADDRA,WFG4_2,IGD+,4,0.021999640959537933
MOEADDRA,WFG6_2,IGD+,0,0.048720518384082166
MOEADDRA,WFG6_2,IGD+,1,0.04870717908504552
MOEADDRA,WFG6_2,IGD+,2,0.02311523921452917
MOEADDRA,WFG6_2,IGD+,3,0.04866254964656655
MOEADDRA,WFG6_2,IGD+,4,0.04870666067575218
MOEADDRA,WFG7_2,IGD+,0,0.006030006417456772
MOEADDRA,WFG7_2,IGD+,1,0.006036406876302182
MOEADDRA,WFG7_2,IGD+,2,0.005493795983607273
MOEADDRA,WFG7_2,IGD+,3,0.0059269998791887345
MOEADDRA,WFG7_2,IGD+,4,0.006018143660972533
MOEADDRA,WFG8_2,IGD+,0,0.0325047761477309
MOEADDRA,WFG8_2,IGD+,1,0.032771515673020064
MOEADDRA,WFG8_2,IGD+,2,0.031240462521091916
MOEADDRA,WFG8_2,IGD+,3,0.02988236991633261
MOEADDRA,WFG8_2,IGD+,4,0.033460121462122974
MOEADDRA,WFG9_2,IGD+,0,0.054002579464317114
MOEADDRA,WFG9_2,IGD+,1,0.05391938993319027
MOEADDRA,WFG9_2,IGD+,2,0.054175423616889706
MOEADDRA,WFG9_2,IGD+,3,0.012545311435559463
MOEADDRA,WFG9_2,IGD+,4,0.012837878265983399
MOEADDRA,WFG1_3,IGD+,0,0.5131888930795072
MOEADDRA,WFG1_3,IGD+,1,0.4883259874992935
MOEADDRA,WFG1_3,IGD+,2,0.5121583377580644
MOEADDRA,WFG1_3,IGD+,3,0.514376927724603
MOEADDRA,WFG1_3,IGD+,4,0.5155425226693694
MOEADDRA,WFG2_3,IGD+,0,0.1342722253560649
MOEADDRA,WFG2_3,IGD+,1,0.10964875388131322
MOEADDRA,WFG2_3,IGD+,2,0.18193572381609646
MOEADDRA,WFG2_3,IGD+,3,0.11810811407820174
MOEADDRA,WFG2_3,IGD+,4,0.12421258342692132
MOEADDRA,WFG3_3,IGD+,0,0.0459840826455814
MOEADDRA,WFG3_3,IGD+,1,0.06604785145739826
MOEADDRA,WFG3_3,IGD+,2,0.05122893222789169
MOEADDRA,WFG3_3,IGD+,3,0.058890904713552926
MOEADDRA,WFG3_3,IGD+,4,0.049001378986602874
MOEADDRA,WFG5_3,IGD+,0,0.051992282981376606
MOEADDRA,WFG5_3,IGD+,1,0.0545450006190792
MOEADDRA,WFG5_3,IGD+,2,0.05614484847947915
MOEADDRA,WFG5_3,IGD+,3,0.055219619833013885
MOEADDRA,WFG5_3,IGD+,4,0.055240784384588355
MOEADDRA,WFG4_3,IGD+,0,0.056577332082777154
MOEADDRA,WFG4_3,IGD+,1,0.06072376633042796
MOEADDRA,WFG4_3,IGD+,2,0.061784131730580664
MOEADDRA,WFG4_3,IGD+,3,0.06581342660905452
MOEADDRA,WFG4_3,IGD+,4,0.05868272243777287
MOEADDRA,WFG6_3,IGD+,0,0.0626188921614795
MOEADDRA,WFG6_3,IGD+,1,0.0626702023477469
MOEADDRA,WFG6_3,IGD+,2,0.068581184368901
MOEADDRA,WFG6_3,IGD+,3,0.06896123086452209
MOEADDRA,WFG6_3,IGD+,4,0.0679899876667987
MOEADDRA,WFG7_3,IGD+,0,0.0438630479526662
MOEADDRA,WFG7_3,IGD+,1,0.04599703522659535
MOEADDRA,WFG7_3,IGD+,2,0.06316807321109111
MOEADDRA,WFG7_3,IGD+,3,0.05863468635681219
MOEADDRA,WFG7_3,IGD+,4,0.0668071069408964
MOEADDRA,WFG8_3,IGD+,0,0.08272290633227583
MOEADDRA,WFG8_3,IGD+,1,0.11819095483621654
MOEADDRA,WFG8_3,IGD+,2,0.10025498759246315
MOEADDRA,WFG8_3,IGD+,3,0.11302373033282866
MOEADDRA,WFG8_3,IGD+,4,0.12446989975796853
MOEADDRA,WFG9_3,IGD+,0,0.06324353164211798
MOEADDRA,WFG9_3,IGD+,1,0.06311982265531516
MOEADDRA,WFG9_3,IGD+,2,0.065678092518182
MOEADDRA,WFG9_3,IGD+,3,0.06432924966644517
MOEADDRA,WFG9_3,IGD+,4,0.06231518913743058
MOEADDRA,WFG1_5,IGD+,0,0.4932954705594593
MOEADDRA,WFG1_5,IGD+,1,0.446207665493121
MOEADDRA,WFG1_5,IGD+,2,0.6347388529863736
MOEADDRA,WFG1_5,IGD+,3,0.441901572287264
MOEADDRA,WFG1_5,IGD+,4,0.3923620791762309
MOEADDRA,WFG2_5,IGD+,0,0.0706536149994583
MOEADDRA,WFG2_5,IGD+,1,0.15476461788183488
MOEADDRA,WFG2_5,IGD+,2,0.07429471261622307
MOEADDRA,WFG2_5,IGD+,3,0.0671319290585763
MOEADDRA,WFG2_5,IGD+,4,0.0691658315878042
MOEADDRA,WFG3_5,IGD+,0,0.6455699042000127
MOEADDRA,WFG3_5,IGD+,1,0.6342950895496767
MOEADDRA,WFG3_5,IGD+,2,0.42261806965884846
MOEADDRA,WFG3_5,IGD+,3,0.5846580845158416
MOEADDRA,WFG3_5,IGD+,4,0.5150919403116154
MOEADDRA,WFG5_5,IGD+,0,0.07806752373243689
MOEADDRA,WFG5_5,IGD+,1,0.07631585614338018
MOEADDRA,WFG5_5,IGD+,2,0.07693803082244384
MOEADDRA,WFG5_5,IGD+,3,0.08477029780362637
MOEADDRA,WFG5_5,IGD+,4,0.07899821594435173
MOEADDRA,WFG4_5,IGD+,0,0.1698102520451128
MOEADDRA,WFG4_5,IGD+,1,0.1485979630790644
MOEADDRA,WFG4_5,IGD+,2,0.15470042327896855
MOEADDRA,WFG4_5,IGD+,3,0.16220312530868752
MOEADDRA,WFG4_5,IGD+,4,0.17766496782621274
MOEADDRA,WFG6_5,IGD+,0,0.09426340714865773
MOEADDRA,WFG6_5,IGD+,1,0.09669761888617684
MOEADDRA,WFG6_5,IGD+,2,0.0964879703234424
MOEADDRA,WFG6_5,IGD+,3,0.107508980299238
MOEADDRA,WFG6_5,IGD+,4,0.10225435075154729
MOEADDRA,WFG7_5,IGD+,0,0.1453525228855065
MOEADDRA,WFG7_5,IGD+,1,0.17828198965770245
MOEADDRA,WFG7_5,IGD+,2,0.15499037898648185
MOEADDRA,WFG7_5,IGD+,3,0.18614857784940203
MOEADDRA,WFG7_5,IGD+,4,0.1764925724226714
MOEADDRA,WFG8_5,IGD+,0,0.21277310400416702
MOEADDRA,WFG8_5,IGD+,1,0.18995310056457287
MOEADDRA,WFG8_5,IGD+,2,0.21812824145097412
MOEADDRA,WFG8_5,IGD+,3,0.2377930317791977
MOEADDRA,WFG8_5,IGD+,4,0.2288817994804396
MOEADDRA,WFG9_5,IGD+,0,0.07194919279789794
MOEADDRA,WFG9_5,IGD+,1,0.07304408234016847
MOEADDRA,WFG9_5,IGD+,2,0.082581142444813
MOEADDRA,WFG9_5,IGD+,3,0.0893880379220056
MOEADDRA,WFG9_5,IGD+,4,0.09694903421909248
MOEADD,WFG1_2,IGD+,0,0.2146869481924867
MOEADD,WFG1_2,IGD+,1,0.0467080553583826
MOEADD,WFG1_2,IGD+,2,0.16710561167013124
MOEADD,WFG1_2,IGD+,3,0.07290108203085126
MOEADD,WFG1_2,IGD+,4,0.0564451872660373
MOEADD,WFG2_2,IGD+,0,0.00999737153287869
MOEADD,WFG2_2,IGD+,1,0.004756238585515396
MOEADD,WFG2_2,IGD+,2,0.011500928605982676
MOEADD,WFG2_2,IGD+,3,0.009887226238060761
MOEADD,WFG2_2,IGD+,4,0.009192596369227191
MOEADD,WFG3_2,IGD+,0,0.02120385491453515
MOEADD,WFG3_2,IGD+,1,0.02156844268138493
MOEADD,WFG3_2,IGD+,2,0.021376632467302842
MOEADD,WFG3_2,IGD+,3,0.02164611309655172
MOEADD,WFG3_2,IGD+,4,0.021142272030850624
MOEADD,WFG5_2,IGD+,0,0.027414008912320126
MOEADD,WFG5_2,IGD+,1,0.02740438207357122
MOEADD,WFG5_2,IGD+,2,0.027524480450571816
MOEADD,WFG5_2,IGD+,3,0.027405376031218117
MOEADD,WFG5_2,IGD+,4,0.027404916853951848
MOEADD,WFG4_2,IGD+,0,0.003554213060703871
MOEADD,WFG4_2,IGD+,1,0.003625227870957165
MOEADD,WFG4_2,IGD+,2,0.003497071292161257
MOEADD,WFG4_2,IGD+,3,0.003768549711368434
MOEADD,WFG4_2,IGD+,4,0.0035501868680624946
MOEADD,WFG6_2,IGD+,0,0.02508675600604164
MOEADD,WFG6_2,IGD+,1,0.020851252214617262
MOEADD,WFG6_2,IGD+,2,0.020806223352654647
MOEADD,WFG6_2,IGD+,3,0.02628569665436498
MOEADD,WFG6_2,IGD+,4,0.019446851266075805
MOEADD,WFG7_2,IGD+,0,0.003437658019493945
MOEADD,WFG7_2,IGD+,1,0.0034652703621045645
MOEADD,WFG7_2,IGD+,2,0.003461953757866991
MOEADD,WFG7_2,IGD+,3,0.003456731885801625
MOEADD,WFG7_2,IGD+,4,0.0034763577933242754
MOEADD,WFG8_2,IGD+,0,0.025164080269953624
MOEADD,WFG8_2,IGD+,1,0.026172563026376435
MOEADD,WFG8_2,IGD+,2,0.026950895018406036
MOEADD,WFG8_2,IGD+,3,0.02323421677593168
MOEADD,WFG8_2,IGD+,4,0.024488167383817167
MOEADD,WFG9_2,IGD+,0,0.005537321668987761
MOEADD,WFG9_2,IGD+,1,0.005998235233906272
MOEADD,WFG9_2,IGD+,2,0.009750500777665299
MOEADD,WFG9_2,IGD+,3,0.008072256622619074
MOEADD,WFG9_2,IGD+,4,0.05395275541558753
MOEADD,WFG1_3,IGD+,0,0.45868701438735043
MOEADD,WFG1_3,IGD+,1,0.19302372723902006
MOEADD,WFG1_3,IGD+,2,0.3353560515030939
MOEADD,WFG1_3,IGD+,3,0.391870629716153
MOEADD,WFG1_3,IGD+,4,0.3626233813540897
MOEADD,WFG2_3,IGD+,0,0.05641805420380555
MOEADD,WFG2_3,IGD+,1,0.04067481963169831
MOEADD,WFG2_3,IGD+,2,0.04913316043749761
MOEADD,WFG2_3,IGD+,3,0.05799742374164851
MOEADD,WFG2_3,IGD+,4,0.05744707197246219
MOEADD,WFG3_3,IGD+,0,0.07857306332079853
MOEADD,WFG3_3,IGD+,1,0.09938986182561522
MOEADD,WFG3_3,IGD+,2,0.10162241686144477
MOEADD,WFG3_3,IGD+,3,0.09355650739332506
MOEADD,WFG3_3,IGD+,4,0.08378303294328773
MOEADD,WFG5_3,IGD+,0,0.04795871792875622
MOEADD,WFG5_3,IGD+,1,0.04884573039603713
MOEADD,WFG5_3,IGD+,2,0.050115829060071136
MOEADD,WFG5_3,IGD+,3,0.050456000322419974
MOEADD,WFG5_3,IGD+,4,0.05063924451231594
MOEADD,WFG4_3,IGD+,0,0.02884221109499082
MOEADD,WFG4_3,IGD+,1,0.033855247829601046
MOEADD,WFG4_3,IGD+,2,0.03489863325059137
MOEADD,WFG4_3,IGD+,3,0.03628184096418188
MOEADD,WFG4_3,IGD+,4,0.034866107816863987
MOEADD,WFG6_3,IGD+,0,0.040182960067113666
MOEADD,WFG6_3,IGD+,1,0.04687673941842028
MOEADD,WFG6_3,IGD+,2,0.04693297177394201
MOEADD,WFG6_3,IGD+,3,0.0566591188674193
MOEADD,WFG6_3,IGD+,4,0.0508922774326256
MOEADD,WFG7_3,IGD+,0,0.02894681475528032
MOEADD,WFG7_3,IGD+,1,0.029359158188989664
MOEADD,WFG7_3,IGD+,2,0.0341125075071035
MOEADD,WFG7_3,IGD+,3,0.03345620347146632
MOEADD,WFG7_3,IGD+,4,0.03486561157271286
MOEADD,WFG8_3,IGD+,0,0.06208251690501571
MOEADD,WFG8_3,IGD+,1,0.07074813446376885
MOEADD,WFG8_3,IGD+,2,0.07128347205868932
MOEADD,WFG8_3,IGD+,3,0.06715542725111451
MOEADD,WFG8_3,IGD+,4,0.07037211036302708
MOEADD,WFG9_3,IGD+,0,0.062416556928524006
MOEADD,WFG9_3,IGD+,1,0.0633430058001147
MOEADD,WFG9_3,IGD+,2,0.04876183231712476
MOEADD,WFG9_3,IGD+,3,0.04495787482359383
MOEADD,WFG9_3,IGD+,4,0.04494341274276206
MOEADD,WFG1_5,IGD+,0,0.3579431100221382
MOEADD,WFG1_5,IGD+,1,0.3712551531730088
MOEADD,WFG1_5,IGD+,2,0.3962363788376218
MOEADD,WFG1_5,IGD+,3,0.37282855369628537
MOEADD,WFG1_5,IGD+,4,0.3153526854152847
MOEADD,WFG2_5,IGD+,0,0.06834188827854136
MOEADD,WFG2_5,IGD+,1,0.06448634714536736
MOEADD,WFG2_5,IGD+,2,0.06659607390486195
MOEADD,WFG2_5,IGD+,3,0.06395754876872156
MOEADD,WFG2_5,IGD+,4,0.06792650555366682
MOEADD,WFG3_5,IGD+,0,0.4180558532398889
